yhat1
17.51864242553711
17.496845245361328
17.440013885498047
17.417076110839844
17.385730743408203
17.331279754638672
17.35831069946289
17.318761825561523
17.344104766845703
17.33544158935547
17.36155891418457
17.380008697509766
17.375946044921875
17.45379638671875
17.465349197387695
17.541908264160156
17.58442497253418
17.66153335571289
17.730627059936523
17.776710510253906
17.904067993164062
17.964344024658203
18.088714599609375
18.17800521850586
18.300722122192383
18.414159774780273
18.503217697143555
18.672090530395508
18.772340774536133
18.935073852539062
19.061058044433594
19.21875
19.365406036376953
19.48589515686035
19.68439483642578
19.812463760375977
20.001205444335938
20.151397705078125
20.331523895263672
20.498863220214844
20.638322830200195
20.8541202545166
20.997859954833984
21.200706481933594
21.363487243652344
21.554752349853516
21.731836318969727
21.879718780517578
22.102680206298828
22.252397537231445
22.46009063720703
22.626659393310547
22.82070541381836
22.999637603759766
23.148475646972656
23.371562957763672
23.520614624023438
23.726898193359375
23.891345977783203
24.082599639892578
24.258085250854492
24.402847290039062
24.621238708496094
24.76498794555664
24.96536636352539
25.123302459716797
25.307430267333984
25.475162506103516
25.611534118652344
25.820878982543945
25.954896926879883
26.144840240478516
26.291606903076172
26.46380615234375
26.618824005126953
26.74166488647461
26.936630249023438
27.055404663085938
27.229206085205078
27.35892105102539
27.513134002685547
27.649219512939453
27.75217056274414
27.926292419433594
28.023258209228516
28.174304962158203
28.28032684326172
28.409927368164062
28.5205078125
28.597095489501953
28.744029998779297
28.813037872314453
28.93539810180664
29.012069702148438
29.11172103881836
29.191814422607422
29.237457275390625
29.353069305419922
29.390457153320312
29.48099136352539
29.525711059570312
29.593379974365234
29.641555786132812
29.655441284179688
29.739540100097656
29.745758056640625
29.805557250976562
29.82006072998047
29.858123779296875
29.87738037109375
29.863113403320312
29.919902801513672
29.899715423583984
29.934070587158203
29.924156188964844
29.93886947631836
29.93588638305664
29.900516510009766
29.937366485595703
29.898422241210938
29.91521453857422
29.888931274414062
29.888450622558594
29.871448516845703
29.82320785522461
29.848308563232422
29.798694610595703
29.805862426757812
29.770938873291016
29.762771606445312
29.738964080810547
29.684741973876953
29.704620361328125
29.65048599243164
29.65375518798828
29.615497589111328
29.604480743408203
29.5782470703125
29.521957397460938
29.540058135986328
29.48436737060547
29.486248016357422
29.446720123291016
29.434490203857422
29.407058715820312
29.34954071044922
29.366352081298828
29.309284210205078
29.309669494628906
29.268508911132812
29.254505157470703
29.225147247314453
29.165550231933594
29.18014144897461
29.120716094970703
29.118637084960938
29.07491683959961
29.05828857421875
29.02627944946289
28.964035034179688
28.976016998291016
28.914066314697266
28.909587860107422
28.86363983154297
28.84499740600586
28.811229705810547
28.747535705566406
28.758407592773438
28.69573974609375
28.690959930419922
28.645172119140625
28.627178192138672
28.594573974609375
28.532577514648438
28.545700073242188
28.48584747314453
28.484455108642578
28.44261932373047
28.429141998291016
28.40160369873047
28.345203399658203
28.36443328857422
28.31116485595703
28.316795349121094
28.28238296508789
28.276683807373047
28.257225036621094
28.20915985107422
28.236915588378906
28.192298889160156
28.206653594970703
28.180973052978516
28.183944702148438
28.173030853271484
28.133319854736328
28.169174194335938
28.132343292236328
28.154109954833984
28.135406494140625
28.144874572753906
28.139930725097656
28.105609893798828
28.14624786376953
28.113555908203125
28.1387939453125
28.122879028320312
28.134437561035156
28.130878448486328
28.097240447998047
28.137874603271484
28.104496002197266
28.128398895263672
28.110519409179688
28.119525909423828
28.112869262695312
28.075626373291016
28.112205505371094
28.074382781982422
28.093502044677734
28.070568084716797
28.074302673339844
28.062232971191406
28.01950454711914
28.050586700439453
28.007320404052734
28.021114349365234
27.993038177490234
27.99187469482422
27.975196838378906
27.928211212158203
27.955421447753906
27.90871810913086
27.919532775878906
27.888965606689453
27.885822296142578
27.867679595947266
27.819751739501953
27.846538543701172
27.799911499023438
27.811290740966797
27.78174591064453
27.78003692626953
27.763710021972656
27.717918395996094
27.74710464477539
27.703079223632812
27.717193603515625
27.69043731689453
27.691497802734375
27.67782974243164
27.634506225585938
27.66588592529297
27.62369155883789
27.639175415039062
27.613250732421875
27.614513397216797
27.600337982177734
27.555721282958984
27.584938049316406
27.539649963378906
27.551044464111328
27.519973754882812
27.51498794555664
27.493427276611328
27.44023895263672
27.459693908691406
27.403423309326172
27.40262222290039
27.358139038085938
27.33855438232422
27.30121612548828
27.231121063232422
27.23257827758789
27.157276153564453
27.136474609375
27.07109832763672
27.029796600341797
26.970012664794922
26.876834869384766
26.85467529296875
26.755325317382812
26.71015167236328
26.620189666748047
26.554201126098633
26.46975326538086
26.352041244506836
26.305587768554688
26.18230438232422
26.113658905029297
26.000797271728516
25.912578582763672
25.806665420532227
25.668338775634766
25.602203369140625
25.46023941040039
25.373981475830078
25.24462890625
25.141082763671875
25.021041870117188
24.869815826416016
24.792016983032227
24.639633178710938
24.544191360473633
24.406875610351562
24.29656219482422
24.170909881591797
24.015186309814453
23.9339542388916
23.779136657714844
23.682193756103516
23.544239044189453
23.43406867980957
23.30925750732422
23.154987335205078
23.07573127746582
22.92332649230957
22.82914161682129
22.694198608398438
22.587207794189453
22.465660095214844
22.314661026000977
22.238601684570312
22.089252471923828
21.997920989990234
21.865570068359375
21.7608699798584
21.641265869140625
21.491836547851562
21.41695785522461
21.268386840820312
21.17743682861328
21.045082092285156
20.940013885498047
20.81971549987793
20.66930389404297
20.593212127685547
20.44326400756836
20.350839614868164
20.216997146606445
20.110517501831055
19.98897933959961
19.837604522705078
19.76093292236328
19.610898971557617
19.518997192382812
19.38640785217285
19.282024383544922
19.163551330566406
19.016319274902344
18.944988250732422
18.80160140991211
18.717761993408203
18.594749450683594
18.501550674438477
18.395954132080078
18.263376235961914
18.208538055419922
18.083539962768555
18.020036697387695
17.919340133666992
17.850461959838867
17.771202087402344
17.666973114013672
17.64248275756836
17.549806594848633
